anime_id,title,genre,type,episodes,rating,members,set
17443,kyojin no hoshi: ike ike hyuuma,"Drama, Sports",Movie,1,6.57,100,"{'Movie', 'Drama', 'Sports'}"
17447,kyojin no hoshi: shukumei no taiketsu,"Drama, Sports",Movie,1,4.75,87,"{'Movie', 'Drama', 'Sports'}"
28579,kyoro-chan no jishin youjin hi no youjin,"Drama, Fantasy, Kids",OVA,1,6.88,69,"{'Drama', 'OVA', 'Kids', 'Fantasy'}"
20603,kyoufu no kyou-chan,"Comedy, Parody",TV,7,4.58,66,"{'Parody', 'Comedy', 'TV'}"
17615,kyoufu shinbun,"Horror, Shounen",OVA,2,5.38,163,"{'Horror', 'OVA', 'Shounen'}"
31539,kyoufu! zombie neko,Comedy,TV,Unknown,5.71,911,"{'Comedy', 'TV'}"
28067,kyouryoku boukuusen,"Action, Historical, Military",Movie,1,3.57,104,"{'Movie', 'Military', 'Action', 'Historical'}"
29493,kyouryou pikora,"Adventure, Kids",Special,1,3.93,47,"{'Adventure', 'Kids', 'Special'}"
7681,kyouryuu wakusei,"Adventure, Fantasy, Historical, Sci-Fi",TV,60,6.5,138,"{'Adventure', 'TV', 'Sci-Fi', 'Historical', 'Fantasy'}"
27847,kyoushitsu wa obake ga ippai/boku wa yuusha da zo,"Fantasy, Kids, Supernatural",OVA,1,6.5,45,"{'OVA', 'Supernatural', 'Kids', 'Fantasy'}"
17673,kyubi no kitsune to tobimaru (sesshoseki),"Demons, Fantasy",Movie,1,7.0,114,"{'Movie', 'Demons', 'Fantasy'}"
27393,kyuumei senshi nanosaver,"Adventure, Shounen",TV,28,5.75,62,"{'Adventure', 'TV', 'Shounen'}"
30066,l/r: licensed by royal special,"Action, Adventure, Mystery, Police",Special,1,6.36,140,"{'Adventure', 'Police', 'Action', 'Special', 'Mystery'}"
6206,la vilaine lulu,Comedy,Special,13,4.5,108,"{'Comedy', 'Special'}"
9947,lan mao,"Adventure, Comedy",TV,Unknown,6.04,177,"{'Comedy', 'Adventure', 'TV'}"
30098,lao fu zi fan dou zhen tan,"Comedy, Seinen",Movie,1,5.94,58,"{'Movie', 'Comedy', 'Seinen'}"
30096,lao fu zi shui hu chuan,"Comedy, Historical, Seinen",Movie,1,6.71,65,"{'Movie', 'Seinen', 'Comedy', 'Historical'}"
30099,lao fu zi zhi xiao shui hu chuan qi,"Comedy, Seinen",Movie,1,6.15,60,"{'Movie', 'Comedy', 'Seinen'}"
31673,larva 2nd season,Comedy,TV,34,7.05,92,"{'Comedy', 'TV'}"
31674,larva 3rd season,Comedy,TV,26,7.09,60,"{'Comedy', 'TV'}"
29712,learn to love,Dementia,Movie,1,5.5,89,"{'Movie', 'Dementia'}"
23597,legend of basara: shinbashi theater,Comedy,Special,1,6.31,163,"{'Comedy', 'Special'}"
30343,legend of the moles: the frozen horror,"Adventure, Fantasy, Kids",Movie,1,6.0,45,"{'Movie', 'Adventure', 'Kids', 'Fantasy'}"
30349,legend of the moles: the treasure of scylla,"Adventure, Fantasy, Kids",Movie,1,7.2,44,"{'Movie', 'Adventure', 'Kids', 'Fantasy'}"
6065,lemon angel yj-ban,"Romance, School",OVA,2,5.71,217,"{'School', 'OVA', 'Romance'}"
29003,lena lena,Slice of Life,TV,13,5.33,69,"{'Slice of Life', 'TV'}"
31054,"letchu, getchu, saru getchu",Comedy,TV,76,5.05,104,"{'Comedy', 'TV'}"
32310,"letchu, getchu, saru getchu episode 0",Comedy,Special,1,3.52,54,"{'Comedy', 'Special'}"
22421,licca-chan to mahou no kuni,"Fantasy, Kids",ONA,7,4.38,72,"{'ONA', 'Kids', 'Fantasy'}"
33782,life!,"Comedy, Slice of Life",TV,Unknown,5.25,91,"{'Slice of Life', 'Comedy', 'TV'}"
16820,lightning atom,"Action, Kids, Super Power",Movie,1,5.11,62,"{'Movie', 'Super Power', 'Kids', 'Action'}"
32784,lina poe poe,Music,Music,1,3.93,69,{'Music'}
18155,linetown,Comedy,TV,50,6.18,369,"{'Comedy', 'TV'}"
13177,little charo,Slice of Life,TV,50,6.57,131,"{'Slice of Life', 'TV'}"
13179,little charo 2,Slice of Life,TV,50,6.3,103,"{'Slice of Life', 'TV'}"
13465,little charo: touhoku-hen,Kids,TV,12,6.25,102,"{'TV', 'Kids'}"
25027,"little polar bear: shirokuma-kun, doko e?","Adventure, Fantasy, Kids",Movie,1,6.56,107,"{'Movie', 'Adventure', 'Kids', 'Fantasy'}"
25029,"little polar bear: shirokuma-kun, fune ni noru","Adventure, Fantasy, Kids",OVA,1,5.78,109,"{'OVA', 'Adventure', 'Kids', 'Fantasy'}"
28097,little twins,"Adventure, Kids",OVA,3,6.0,62,"{'Adventure', 'Kids', 'OVA'}"
28099,little twins: bokura no natsu ga tondeiku,"Adventure, Kids",Movie,1,6.71,61,"{'Movie', 'Adventure', 'Kids'}"
29421,liv &amp; bell,"Adventure, Kids",Special,3,6.5,42,"{'Adventure', 'Kids', 'Special'}"
17102,lolling seutajeu,"Kids, Sports",TV,26,5.6,84,"{'TV', 'Sports', 'Kids'}"
17104,lolling seutajeu (movie),"Kids, Sports",Movie,1,6.0,63,"{'Movie', 'Sports', 'Kids'}"
32823,long zai na li,"Adventure, Comedy",Movie,1,7.5,40,"{'Movie', 'Comedy', 'Adventure'}"
31493,lord of vermillion iii special anime movie,"Action, Adventure, Fantasy",Special,1,5.39,112,"{'Adventure', 'Action', 'Fantasy', 'Special'}"
32844,love will find the way back home,Music,Music,1,4.89,72,{'Music'}
23901,lovely movie: itoshi no muco season 2,Slice of Life,TV,22,5.58,293,"{'Slice of Life', 'TV'}"
23899,lovely movie: itoshi no muco specials,Slice of Life,Special,3,4.67,166,"{'Slice of Life', 'Special'}"
31205,lulin da maoxian,"Adventure, Fantasy",Movie,1,6.5,46,"{'Movie', 'Adventure', 'Fantasy'}"
33443,luo xiao hei zhan ji,"Comedy, Supernatural",ONA,Unknown,7.4,73,"{'ONA', 'Comedy', 'Supernatural'}"
31984,lupin shanshei pilot,"Comedy, Parody",Special,1,5.5,171,"{'Parody', 'Comedy', 'Special'}"
33755,ma shen,"Drama, Game",ONA,Unknown,6.0,306,"{'Drama', 'ONA', 'Game'}"
7500,maabou no shounen koukuu tsuwamono,Historical,Movie,1,5.88,110,"{'Movie', 'Historical'}"
30055,mabeob chunjamun: daemawangui buhwaleul magala,Hentai,Movie,1,4.6,41,"{'Hentai', 'Movie'}"
30057,mabeobsaui adeul koli,"Adventure, Comedy, Fantasy",TV,13,4.2,44,"{'Comedy', 'Adventure', 'TV', 'Fantasy'}"
27965,maboroshi mabo-chan,"Adventure, Fantasy, Kids",TV,24,6.0,52,"{'TV', 'Adventure', 'Kids', 'Fantasy'}"
4905,mach girl,"Cars, Comedy",TV,26,5.47,222,"{'Cars', 'Comedy', 'TV'}"
19971,machi ichiban no kechinbou,"Drama, Historical, Music, Supernatural",Special,1,5.61,117,"{'Drama', 'Special', 'Music', 'Supernatural', 'Historical'}"
16131,machine robo: butchigiri battle hackers,"Action, Mecha, Sci-Fi",TV,31,6.22,239,"{'TV', 'Mecha', 'Sci-Fi', 'Action'}"
6577,"machine robo: leina, the legend of wolf blade","Action, Martial Arts, Mecha, Super Power",OVA,3,6.25,248,"{'Super Power', 'OVA', 'Action', 'Martial Arts', 'Mecha'}"
30673,made in japan,Comedy,Movie,1,4.43,46,"{'Movie', 'Comedy'}"
30873,madou king granzort: nonstop rabi,"Action, Comedy, Fantasy, Magic, Mecha, Sci-Fi, Shounen",Special,1,6.71,69,"{'Shounen', 'Sci-Fi', 'Action', 'Special', 'Comedy', 'Mecha', 'Magic', 'Fantasy'}"
3828,maegami tarou,Adventure,Special,1,6.08,105,"{'Adventure', 'Special'}"
31463,"maemilggot, unsu joeun nal, geurigo bombom","Drama, Slice of Life",Movie,1,5.5,67,"{'Movie', 'Drama', 'Slice of Life'}"
15915,magical hat,"Adventure, Comedy, Fantasy, Kids",TV,33,5.3,140,"{'Adventure', 'TV', 'Comedy', 'Kids', 'Fantasy'}"
33907,magical music train,Music,Music,1,3.53,61,{'Music'}
28559,magical puuta no hi asobi wa abunai yo,"Drama, Kids, Magic",OVA,1,6.2,41,"{'Drama', 'Magic', 'Kids', 'OVA'}"
15407,magical suite prism nana,Magic,OVA,7,7.93,6797,"{'Magic', 'OVA'}"
22827,magical★taruruuto-kun movie,"Adventure, Comedy, Ecchi, Fantasy, Magic, School",Movie,1,6.0,77,"{'Adventure', 'School', 'Movie', 'Ecchi', 'Comedy', 'Magic', 'Fantasy'}"
22981,magical★taruruuto-kun: moeru! yuujou no mahou taisen,"Adventure, Comedy, Ecchi, Fantasy, Magic, School",Movie,1,6.6,91,"{'Adventure', 'School', 'Movie', 'Ecchi', 'Comedy', 'Magic', 'Fantasy'}"
22979,magical★taruruuto-kun: sukisuki takoyaki!,"Adventure, Comedy, Ecchi, Fantasy, Magic, School",Movie,1,6.5,86,"{'Adventure', 'School', 'Movie', 'Ecchi', 'Comedy', 'Magic', 'Fantasy'}"
5151,mahjong hishouden: naki no ryuu,"Action, Drama, Game, Seinen",OVA,3,6.39,344,"{'OVA', 'Drama', 'Game', 'Action', 'Seinen'}"
23129,mahou no princess minky momo: hitomi no seiza - minky momo song special,"Magic, Music, Shoujo",Music,1,5.49,147,"{'Music', 'Shoujo', 'Magic'}"
30298,mahou no princess minky momo: yume wo dakishimete specials,"Magic, Shoujo",Special,3,6.0,95,"{'Shoujo', 'Magic', 'Special'}"
33358,mahou no star magical emi: finale! finale!,"Comedy, Magic, Shoujo",OVA,1,6.0,107,"{'Shoujo', 'Comedy', 'Magic', 'OVA'}"
32257,mahou no tenshi creamy mami no otogibanashi,"Fantasy, Magic, Shoujo",Special,1,5.05,97,"{'Shoujo', 'Magic', 'Fantasy', 'Special'}"
32259,mahou no tenshi creamy mami: perfect memory,"Parody, Shoujo, Slice of Life",OVA,1,5.0,95,"{'Slice of Life', 'Parody', 'Shoujo', 'OVA'}"
22239,mahou no yousei persia pilot,Magic,Special,1,5.09,151,"{'Magic', 'Special'}"
8495,mahoutsukai haley no speed story,"Fantasy, Kids, Magic",Movie,1,6.06,256,"{'Movie', 'Magic', 'Kids', 'Fantasy'}"
33183,mahoutsukai precure! movie,"Action, Fantasy, Magic, School, Shoujo, Slice of Life",Movie,1,7.71,514,"{'School', 'Action', 'Movie', 'Slice of Life', 'Shoujo', 'Magic', 'Fantasy'}"
20499,maji,"Drama, Shounen",OVA,3,6.17,109,"{'Drama', 'OVA', 'Shounen'}"
30094,majin sentai death ranger: ubawareta pudding!,"Action, Comedy",ONA,1,3.79,111,"{'ONA', 'Comedy', 'Action'}"
8889,majo demo steady,"Comedy, Ecchi, Magic, Romance",OVA,1,5.45,177,"{'OVA', 'Romance', 'Ecchi', 'Comedy', 'Magic'}"
9818,mak dau boloyao wongzi,Comedy,Movie,1,7.18,102,"{'Movie', 'Comedy'}"
30051,mak dau dang dang ban wo xin,Comedy,Movie,1,6.11,56,"{'Movie', 'Comedy'}"
9817,mak dau goo si,Comedy,Movie,1,7.02,136,"{'Movie', 'Comedy'}"
30052,mak dau wo he wo mama,Comedy,Movie,1,6.25,56,"{'Movie', 'Comedy'}"
9819,mak dau xiang dang dang,Comedy,Movie,1,6.81,103,"{'Movie', 'Comedy'}"
28577,makehen de! roku-nen san-kumi no hanshin daishinsai,"Drama, Historical, Kids",OVA,1,8.0,37,"{'Drama', 'OVA', 'Kids', 'Historical'}"
31008,makeruna! senta: sayonara ijime mushi,"Drama, Kids",OVA,1,6.0,35,"{'Drama', 'Kids', 'OVA'}"
25073,makiba no shoujo katori specials,"Adventure, Drama, Historical, Slice of Life",Special,2,6.5,85,"{'Adventure', 'Drama', 'Special', 'Historical', 'Slice of Life'}"
20229,makkuro na obentou,"Drama, Historical",Movie,1,7.67,103,"{'Movie', 'Drama', 'Historical'}"
32224,mako-chan no koutsuu anzen,"Drama, Kids",Movie,1,3.77,39,"{'Movie', 'Drama', 'Kids'}"
8372,makoto-chan,Comedy,Movie,1,5.41,160,"{'Movie', 'Comedy'}"
28989,maku,Dementia,Movie,1,6.18,86,"{'Movie', 'Dementia'}"
29782,malay oki kaisen,"Historical, Military",Movie,1,4.21,85,"{'Movie', 'Military', 'Historical'}"
30906,malta no bouken,"Kids, Slice of Life",TV,12,5.33,34,"{'TV', 'Slice of Life', 'Kids'}"
26087,mama ohanashi kikasete,"Fantasy, Kids",TV,15,7.4,59,"{'TV', 'Kids', 'Fantasy'}"
33551,mameshi-pamyu-pamyu,"Comedy, Parody",Special,9,5.26,110,"{'Parody', 'Comedy', 'Special'}"
33552,mameshiba bangai-hen,"Comedy, Music",Special,4,5.62,117,"{'Music', 'Comedy', 'Special'}"
33542,mameshiba gakuen,"Comedy, School",Special,Unknown,5.13,146,"{'School', 'Comedy', 'Special'}"
33705,mameshiba the dvd green pea-shiba no kutsujoku,Comedy,OVA,4,5.5,111,"{'Comedy', 'OVA'}"
33547,mameshiba x gaist crusher collab cm,"Comedy, Fantasy, Parody",Special,1,5.08,128,"{'Parody', 'Comedy', 'Fantasy', 'Special'}"
12185,mameushi-kun,"Comedy, Fantasy, Kids",TV,52,6.56,72,"{'TV', 'Comedy', 'Kids', 'Fantasy'}"
30930,mameushi-kun no koutsuu anzen,"Drama, Kids",OVA,1,6.0,35,"{'Drama', 'Kids', 'OVA'}"
11525,mamimume★mogacho,Kids,TV,13,6.55,95,"{'TV', 'Kids'}"
24019,manabu no natsuyasumi,"Fantasy, Kids",OVA,1,4.75,93,"{'OVA', 'Kids', 'Fantasy'}"
16994,mandalaya no ryouta: kukidani onsen enshou soudou tan,"Comedy, Ecchi, Seinen",OVA,2,5.06,80,"{'Ecchi', 'Comedy', 'OVA', 'Seinen'}"
23763,manga aesop monogatari,"Adventure, Fantasy, Kids",Movie,1,5.87,81,"{'Movie', 'Adventure', 'Kids', 'Fantasy'}"
3180,manga aesop monogatari (tv),"Comedy, Fantasy, Kids",TV,52,6.5,175,"{'TV', 'Comedy', 'Kids', 'Fantasy'}"
10136,manga doushite monogatari,"Adventure, Comedy, Kids",TV,100,6.67,140,"{'TV', 'Comedy', 'Adventure', 'Kids'}"
30139,manga doushite monogatari ova,"Adventure, Comedy, Kids",OVA,2,5.44,49,"{'Comedy', 'Adventure', 'Kids', 'OVA'}"
10135,manga hajimete monogatari,"Adventure, Comedy, Historical",TV,305,6.36,169,"{'Comedy', 'Adventure', 'TV', 'Historical'}"
30107,manga hajimete monogatari ova,"Adventure, Comedy, Historical",OVA,1,5.8,52,"{'Comedy', 'Adventure', 'OVA', 'Historical'}"
10138,manga hajimete omoshiro juku,"Adventure, Kids",TV,110,6.68,162,"{'TV', 'Adventure', 'Kids'}"
30312,manga hajimete omoshiro juku ova,"Adventure, Kids",OVA,4,6.11,48,"{'Adventure', 'Kids', 'OVA'}"
20241,manga hana no kakarichou,"Comedy, Seinen, Slice of Life",Movie,1,7.33,56,"{'Movie', 'Slice of Life', 'Comedy', 'Seinen'}"
20183,manga ijin monogatari,Historical,TV,46,6.87,141,"{'TV', 'Historical'}"
23001,manga jinbutsushi,Historical,TV,365,6.91,71,"{'TV', 'Historical'}"
20231,manga kodomo bunko,"Drama, Fantasy, Kids",TV,51,6.14,84,"{'TV', 'Drama', 'Kids', 'Fantasy'}"
33300,manga kotowaja jiten,"Comedy, Historical",TV,88,6.5,37,"{'Comedy', 'TV', 'Historical'}"
11829,manga mitokoumon,Historical,TV,46,7.15,169,"{'TV', 'Historical'}"
10137,manga naruhodo monogatari,"Adventure, Kids",TV,102,6.74,115,"{'TV', 'Adventure', 'Kids'}"
30198,manga naruhodo monogatari ova,"Adventure, Kids",OVA,5,6.67,50,"{'Adventure', 'Kids', 'OVA'}"
9856,manga nihon emaki,Historical,TV,46,6.17,122,"{'TV', 'Historical'}"
10709,manga nihon keizai nyuumon,Drama,TV,25,6.67,86,"{'Drama', 'TV'}"
11245,manga nihonshi,Historical,TV,52,6.2,114,"{'TV', 'Historical'}"
22509,manga nihonshi (nhk han),Historical,TV,40,7.55,188,"{'TV', 'Historical'}"
10282,manga nippon mukashibanashi,Historical,TV,12,5.95,174,"{'TV', 'Historical'}"
10285,manga nippon mukashibanashi (movie),Historical,Movie,1,6.05,110,"{'Movie', 'Historical'}"
24683,manzai taikouki,"Comedy, Historical, Seinen",Movie,1,5.14,53,"{'Movie', 'Seinen', 'Comedy', 'Historical'}"
28237,maplestory special,"Action, Comedy, Fantasy, Kids",Special,1,5.46,152,"{'Action', 'Special', 'Comedy', 'Kids', 'Fantasy'}"
5987,marin to yamato: fushigi na nichiyoubi,Kids,OVA,1,5.69,137,"{'Kids', 'OVA'}"
16784,marin x,"Action, Adventure, Mecha, Sci-Fi, Shounen",Movie,1,4.08,76,"{'Adventure', 'Shounen', 'Sci-Fi', 'Action', 'Movie', 'Mecha'}"
6942,marine snow no densetsu,Sci-Fi,Special,1,6.32,184,"{'Sci-Fi', 'Special'}"
10648,mars,"Action, Mecha, Sci-Fi, Shounen",OVA,2,6.0,183,"{'OVA', 'Shounen', 'Sci-Fi', 'Action', 'Mecha'}"
19873,marude dameo,"Comedy, Sci-Fi, Shounen",TV,47,6.2,73,"{'TV', 'Comedy', 'Sci-Fi', 'Shounen'}"
29963,marude sekai,Music,Music,1,3.93,79,{'Music'}
16590,mashin eiyuuden wataru: soukaizan eiyuu densetsu,"Action, Adventure, Comedy, Fantasy, Mecha, Sci-Fi, Shounen",OVA,1,7.0,115,"{'Adventure', 'Shounen', 'OVA', 'Sci-Fi', 'Action', 'Comedy', 'Mecha', 'Fantasy'}"
33383,mask masters,"Action, Adventure",TV,26,8.0,53,"{'TV', 'Adventure', 'Action'}"
32059,master of torque 3,"Action, Sci-Fi",ONA,1,4.83,167,"{'ONA', 'Sci-Fi', 'Action'}"
30781,matsubara-kun,Comedy,ONA,5,4.59,84,"{'ONA', 'Comedy'}"
33843,matsubara-kun: mackie e no ouen message,Comedy,ONA,1,3.38,48,"{'ONA', 'Comedy'}"
27951,mattsu to yanma to moburi-san 2: suigun otakara to nazotoki no shimajima,"Fantasy, Magic",ONA,1,4.95,168,"{'ONA', 'Magic', 'Fantasy'}"
25301,maya no isshou,"Drama, Historical, Slice of Life",Movie,1,8.75,66,"{'Movie', 'Drama', 'Slice of Life', 'Historical'}"
10239,mayutoro the toons,"Comedy, Fantasy, Kids",TV,33,5.38,76,"{'TV', 'Comedy', 'Kids', 'Fantasy'}"
29719,maze maze wien,Dementia,Movie,1,5.9,59,"{'Movie', 'Dementia'}"
8442,maze☆bakunetsu jikuu: tenpen kyoui no giant,"Adventure, Comedy, Fantasy, Mecha, Shounen",Movie,1,6.22,381,"{'Adventure', 'Shounen', 'Movie', 'Comedy', 'Mecha', 'Fantasy'}"
9821,mcdull and chinese culture,"Comedy, Historical",TV,5,6.79,90,"{'Comedy', 'TV', 'Historical'}"
9820,"mcdull, the alumni",Comedy,Movie,1,6.38,83,"{'Movie', 'Comedy'}"
11711,me wo samase toragorou,Kids,Special,1,5.67,69,"{'Kids', 'Special'}"
26221,mebae no ashita,"Drama, Kids",OVA,1,8.33,45,"{'Drama', 'Kids', 'OVA'}"
31009,mebuki,"Drama, Kids",OVA,1,7.0,34,"{'Drama', 'Kids', 'OVA'}"
16834,mecha robot corps 3,"Action, Adventure, Mecha, Shounen",Movie,1,4.31,82,"{'Adventure', 'Shounen', 'Action', 'Movie', 'Mecha'}"
9334,mecha☆afro-kun,Comedy,OVA,1,6.25,183,"{'Comedy', 'OVA'}"
6727,mechakko dotakon,"Comedy, Sci-Fi",TV,28,6.36,125,"{'TV', 'Comedy', 'Sci-Fi'}"
24259,mechano: scientific attack force,"Comedy, Dementia, Fantasy, Horror, Music, Parody",OVA,3,2.55,120,"{'OVA', 'Dementia', 'Music', 'Horror', 'Comedy', 'Parody', 'Fantasy'}"
25267,megumi to taiyou ii: kajuu gummi tweet mystery - kieta sapphire roman no nazo,Mystery,Special,1,4.94,154,"{'Mystery', 'Special'}"
25491,megumi to taiyou iii: kajuu gummi tweet fantasy - timeline world,Fantasy,Special,1,4.94,128,"{'Fantasy', 'Special'}"
25265,megumi to taiyou: kajuu gummi tweet love story,"Romance, Slice of Life",Special,1,5.36,232,"{'Slice of Life', 'Special', 'Romance'}"
26271,meiji ishin wo tsukuriageta hitobito,"Drama, Historical, Kids, Samurai",OVA,1,5.0,52,"{'OVA', 'Drama', 'Samurai', 'Historical', 'Kids'}"
33087,meiji tokyo renka movie: hanakagami no fantasia,"Fantasy, Harem, Historical, Romance, Shoujo",Movie,1,6.22,766,"{'Harem', 'Romance', 'Movie', 'Historical', 'Shoujo', 'Fantasy'}"
25085,meiken lassie specials,"Adventure, Slice of Life",Special,2,6.38,69,"{'Slice of Life', 'Adventure', 'Special'}"
33079,meikyoku to dai sakkyokka monogatari,"Historical, Music",OVA,9,7.25,44,"{'Music', 'OVA', 'Historical'}"
4121,meimon! daisan yakyuubu,"Action, Shounen, Sports",TV,40,6.44,214,"{'TV', 'Sports', 'Action', 'Shounen'}"
30027,meisaku world,"Adventure, Fantasy, Historical, Kids, Magic, Supernatural",TV,39,8.0,42,"{'Adventure', 'Kids', 'TV', 'Historical', 'Supernatural', 'Magic', 'Fantasy'}"
19705,meitantei hangyodon: kaitou ruzu arawaruno-kan,"Kids, Mystery",OVA,1,4.05,67,"{'OVA', 'Kids', 'Mystery'}"
21447,meitantei rascal,"Adventure, Kids, Mystery",TV,12,5.52,162,"{'TV', 'Adventure', 'Kids', 'Mystery'}"
27559,mellow,"Comedy, School, Seinen",OVA,1,6.23,122,"{'School', 'Comedy', 'OVA', 'Seinen'}"
18311,meoteoldosa,"Action, Adventure, Fantasy, Magic, Shounen",Movie,1,5.89,71,"{'Adventure', 'Shounen', 'Action', 'Movie', 'Magic', 'Fantasy'}"
18331,meoteoldosawa 108 yogoe,"Action, Adventure, Fantasy, Shounen",Movie,1,5.44,67,"{'Adventure', 'Shounen', 'Action', 'Movie', 'Fantasy'}"
18329,meoteoldosawa ttomae,"Action, Adventure, Fantasy, Magic, Shounen",Movie,1,5.38,66,"{'Adventure', 'Shounen', 'Action', 'Movie', 'Magic', 'Fantasy'}"
7616,michi,Drama,Movie,4,8.0,187,"{'Movie', 'Drama'}"
16586,michitekuru toki no mukou ni,"Adventure, Fantasy, Romance",Special,1,6.9,126,"{'Special', 'Adventure', 'Fantasy', 'Romance'}"
3846,microid s,"Action, Sci-Fi",TV,26,6.08,160,"{'TV', 'Sci-Fi', 'Action'}"
7751,midnight horror school,Comedy,TV,52,6.9,328,"{'Comedy', 'TV'}"
30723,midori no makibao compilation ova,"Comedy, Sports",OVA,1,5.56,50,"{'Sports', 'Comedy', 'OVA'}"
5994,midoriyama koukou koushien-hen,"Comedy, School, Sports",OVA,10,7.26,138,"{'School', 'Sports', 'Comedy', 'OVA'}"
8522,midoriyama koukou koushien-hen (movie),"Comedy, School, Sports",Movie,1,6.08,93,"{'Movie', 'School', 'Sports', 'Comedy'}"
26259,mienu me ni kanjita kumotoriyama no asahi,"Drama, Kids",OVA,1,9.0,47,"{'Drama', 'Kids', 'OVA'}"
27579,mii-chan no tenohira,"Drama, Historical",Movie,1,8.33,51,"{'Movie', 'Drama', 'Historical'}"
31268,miira no yume,Dementia,Movie,1,2.97,98,"{'Movie', 'Dementia'}"
26107,miitsuketa!,"Drama, Kids",OVA,1,7.67,48,"{'Drama', 'Kids', 'OVA'}"
25661,mikan enikki specials,"Comedy, Shoujo, Slice of Life",Special,2,7.0,116,"{'Slice of Life', 'Comedy', 'Shoujo', 'Special'}"
12259,mikeneko holmes no yuurei joushu,"Comedy, Drama, Mystery",OVA,1,6.53,105,"{'Drama', 'Comedy', 'OVA', 'Mystery'}"
20453,mikosuri han-gekijou,"Comedy, Parody",OVA,1,5.43,60,"{'Parody', 'Comedy', 'OVA'}"
29557,mikuni no tame ni,"Historical, Military",Movie,1,4.14,96,"{'Movie', 'Military', 'Historical'}"
19597,milk house dreaming: ai no shiki,"Music, Shoujo",OVA,1,4.81,122,"{'Music', 'Shoujo', 'OVA'}"
16954,milky passion: dougenzaka - ai no shiro,"Josei, Romance",OVA,1,5.47,196,"{'Josei', 'OVA', 'Romance'}"
32402,mim mam mint,Comedy,TV,Unknown,4.1,228,"{'Comedy', 'TV'}"
31582,mimizu monogatari,Dementia,Movie,1,3.39,139,"{'Movie', 'Dementia'}"
26319,mimizuku to tsuki-sama,"Drama, Kids",OVA,1,5.8,43,"{'Drama', 'Kids', 'OVA'}"
26255,mina no bousai mura dzukuri,"Drama, Kids",OVA,1,5.0,40,"{'Drama', 'Kids', 'OVA'}"
26247,mina no egao,"Drama, Kids",OVA,1,6.22,52,"{'Drama', 'Kids', 'OVA'}"
26253,mina no mura no gomi soudou,"Drama, Kids",OVA,1,5.5,40,"{'Drama', 'Kids', 'OVA'}"
26249,mina no mura to kawa,"Drama, Kids",OVA,1,6.0,42,"{'Drama', 'Kids', 'OVA'}"
26251,mina no mura to mori,"Drama, Kids",OVA,1,6.2,43,"{'Drama', 'Kids', 'OVA'}"
32475,minami no kuni kara kita tegami,"Kids, Music",Music,1,5.8,43,"{'Music', 'Kids'}"
25071,minami no niji no lucy specials,"Adventure, Drama, Slice of Life",Special,2,7.6,93,"{'Drama', 'Slice of Life', 'Adventure', 'Special'}"
29767,minamo,Hentai,Movie,1,4.04,106,"{'Hentai', 'Movie'}"
26277,minamoto no yoritomo to bushi no yononaka,"Drama, Historical, Kids, Samurai",OVA,1,7.67,49,"{'OVA', 'Drama', 'Samurai', 'Historical', 'Kids'}"
7452,mini moni yaru no da pyon!,Comedy,TV,66,4.78,146,"{'Comedy', 'TV'}"
31410,mini van 2nd season,"Comedy, Game, Parody, Slice of Life",TV,26,6.1,373,"{'TV', 'Game', 'Parody', 'Comedy', 'Slice of Life'}"
18275,mini yon soldier rin!,"Action, Adventure, Mecha, Shounen",OVA,1,4.8,63,"{'Adventure', 'OVA', 'Shounen', 'Action', 'Mecha'}"
34122,minna de bokumetsu inshu unten,Drama,Special,1,4.56,48,"{'Drama', 'Special'}"
30759,minna de tonda,"Drama, Kids",OVA,1,7.67,38,"{'Drama', 'Kids', 'OVA'}"
26325,minna ichiban!,"Drama, Kids",OVA,1,6.0,41,"{'Drama', 'Kids', 'OVA'}"
26337,minna no doutoku,"Drama, Fantasy, Historical, Kids, School",OVA,6,8.67,41,"{'OVA', 'Drama', 'School', 'Historical', 'Kids', 'Fantasy'}"
23729,minna tomodachi,"Comedy, Fantasy, Kids",OVA,1,5.0,41,"{'OVA', 'Comedy', 'Kids', 'Fantasy'}"
25051,miracle giants doumu-kun special,Sports,Special,1,5.55,73,"{'Sports', 'Special'}"
16021,miracle psychicer seizan,"Action, Adventure, Fantasy",OVA,5,7.12,97,"{'OVA', 'Adventure', 'Action', 'Fantasy'}"
5374,miracle! mimika,"Kids, Slice of Life",TV,225,5.28,145,"{'TV', 'Slice of Life', 'Kids'}"
16800,miraesonyeon kunta beomyuda 5000 nyeon,"Action, Adventure, Mecha, Shounen",Movie,1,3.17,82,"{'Adventure', 'Shounen', 'Action', 'Movie', 'Mecha'}"
32251,mirai e no kakehashi: bridge for future,Slice of Life,ONA,6,5.18,282,"{'ONA', 'Slice of Life'}"
29365,"mirai e no niji: boku no ojisan wa, hansen-byou","Drama, Kids",OVA,1,8.5,45,"{'Drama', 'Kids', 'OVA'}"
16159,mirai kara kita shounen super jetter,"Action, Comedy, Sci-Fi, Super Power",TV,52,5.43,108,"{'Super Power', 'TV', 'Sci-Fi', 'Action', 'Comedy'}"
31001,mirai kara no message,"Drama, Kids",OVA,1,7.75,38,"{'Drama', 'Kids', 'OVA'}"
33980,mirai ni mukete: bousai wo kangaeru,Drama,Movie,1,9.0,77,"{'Movie', 'Drama'}"
